Index,Topic1,Topic2,Count
320265345,Grand Theft Auto V,The Walking Dead,341
320288281,Syrian civil war,The Young Turks,323
320365474,Protest,Turkey,335
320388374,Doom,Video blog,537
320404131,AK-47,United States Navy SEALs,358
320429488,2012 Benghazi attack,Republican Party,368
320474040,Alex Jones,Refugee,709
320480668,Firearm,M240 machine gun,279
320493268,Protest,Walmart,287
320506364,Fallout: 4,XCOM 2,296
320513362,Barack Obama,Reptilians,418
320542117,Batman,Mario,336
320547659,Hillary Rodham Clinton,Justin Trudeau,387
320556222,Star Wars,Tom Clancy's Rainbow Six,519
320601027,Hillary Rodham Clinton,Overwatch,327
320610222,Barack Obama,Stock market,395
320611090,China,Military,513
320612304,Fine Brothers,PewDiePie,450
320682916,Gun,Jeb Bush,435
320683063,Israel,RT,308
320718795,CollegeHumor,Gun,338
320770552,Executive order,Firearm,267
320799701,Bilderberg Group,Economic collapse,469
320813217,Earth,Space,258
320823340,Bible prophecy,Proposed referendum on United Kingdom membership of the European Union,283
320857687,Battlefield 4,Counter-Strike,317
320883083,Film,McDonald's,258
320888135,Nuclear weapon,Russia,356
320895677,Proposed referendum on United Kingdom membership of the European Union,Special forces,254
320896976,Orlando,Tsunami,279
320902221,Earth,Paul Begley,266
320909823,Recruit training,United States Navy,466
320921245,Call of Duty: Black Ops III,Grand Theft Auto V,1099
320937411,Abortion,September 11 attacks,268
320986907,2015 Libya migrant shipwreck,Second Amendment,263
321004516,Barack Obama,Rapture,308
321026083,North Korea,South Korea,324
321028457,Firearm,Orlando,1106
321030081,Army,Counter-Strike: Global Offensive,336
321076028,Dog,Oregon,354
321130363,2016 Republican National Convention,Orlando,255
321154195,Deadpool,Tank,260
321183765,Nuclear weapon,Unmanned aerial vehicle,311
321212913,Donald Trump,Slow Motion,289
321213197,North Korea,Recep Tayyip Erdoğan,311
321263437,Brussels,Republican Party,273
321289474,Battlefield 4,Donald Trump,500
321302817,Donald Trump,Samsung Galaxy,255
321311759,Donald Trump,Let's Play,363
321338488,Extraterrestrial life,Terrorism,384
321343430,Animal,Soldier,252
321356927,Gavin McInnes,Hillary Rodham Clinton,411
321391767,Barack Obama,Magic,276
321407627,Glenn Beck,Proposed referendum on United Kingdom membership of the European Union,454
321420547,Gang Beasts,Video blog,307
321468713,Gun,United Nations,291
321490979,Black,United States Navy,260
321518728,Economic collapse,Iran,384
321609127,Robot,Sexual intercourse,259
321706751,Second Amendment,Weapon,257
321716709,Bible prophecy,Donald Trump,428
321720957,ARMA,Firearm,434
321732848,Gay,Ted Cruz,322
321739162,Alex Jones,Transportation Security Administration,322
321757224,Grand Theft Auto V,Rifle,498
321831967,Bundy standoff,Gun control,664
321859804,Bill Clinton,Proposed referendum on United Kingdom membership of the European Union,622
321863056,Christina Grimmie,Donald Trump,447
321868657,2016 Democratic National Convention,Proposed referendum on United Kingdom membership of the European Union,259
321882823,Illuminati,Rapture,266
321889026,Drill instructor,Marines,389
321890576,European Union,Syria,442
321892068,AK-47,SIG Sauer,274
321899305,Cooking,Minecraft,348
321903677,Cat,Unmanned aerial vehicle,384
321906079,Hillary Rodham Clinton,Recipe,271
321923974,Donald Trump,FPSRussia,326
322005961,Earthquake,The Bible,340
322010045,Police officer,Saudi Arabia,488
322036130,Video game,World of Tanks,349
322100633,Bullet,Practical joke,294
322164479,Oregon,Venezuela,430
322174710,Firearm,Telescopic sight,259
322181561,Cooking,Film,575
322184033,North Atlantic Treaty Organization (NATO),Syria,659
322196159,Bundy standoff,Martial law,497
322216071,Paul Ryan,Proposed referendum on United Kingdom membership of the European Union,266
322275516,Animation,Gun,305
322276170,Grand Theft Auto,Kevin Hart,299
322293522,Earthquake,Jesus Christ,399
322306798,Star Wars: Battlefront,The Elder Scrolls V: Skyrim,263
322314384,Animation,Call of Duty: Black Ops III,276
322323338,Black Lives Matter,Shooting,555
322333913,Bill Clinton,United States Navy,296
322360483,Dog,Vice News,297
322367843,Military,Racism,427
322379499,Five Nights at Freddy's,Overwatch,318
322397806,Car,Deadpool,435
322426385,Missile,Shooting,367
322427220,Flat Earth,NASA,411
322490792,North Korea,Ted Cruz,845
322525099,Minecraft,PlayStation 4,438
322556863,Military,Tom Clancy's Rainbow Six,418
322558600,Basketball,Video game,373
322607732,2016 Republican National Convention,Alex Jones,273
322632516,Street Fighter,Street Fighter V,269
322636126,Practical joke,Zombie,352
322664273,Dog,Racism,374
322664480,Iran,Unidentified flying object,291
322669968,Knife,Military,433
322674586,Fishing,Military,269
322693031,Dog,Kevin MacLeod,304
322734551,Orlando,Saturday Night Live,252
322744450,Barack Obama,Second Amendment,690
322779518,Barack Obama,United States Air Force,401
322792106,Video blog,Vine,553
322799766,False flag,Pope Francis,269
322802615,Games,US Marines,356
322815387,2015 Libya migrant shipwreck,Transgender,425
322844443,Beyoncé Knowles,Practical joke,362
322852964,Antonin Scalia,Beyoncé Knowles,255
322854182,Call of Duty: Black Ops III,Gameplay,559
322868018,Squad,Star Wars,280
322869850,Marco Rubio,RT,311
322893829,North Atlantic Treaty Organization (NATO),Venezuela,322
322909290,Bernie Sanders,Sun,276
322921594,Captain America: Civil War,Virtual reality,346
322921962,Glenn Beck,Oregon,333
322928319,Deadpool,Games,462
322987880,Batman,PlayStation 4,452
323011471,Grand Theft Auto,Islamic State of Iraq and the Levant,524
323022481,Rapping,Video blog,366
323027635,2012 Benghazi attack,Nibiru cataclysm,257
323045225,Barack Obama,Christianity,322
323056481,Earthquake,Terrorism,384
323069649,Physical exercise,Star Wars,429
323098283,Practical joke,Shotgun,526
323127708,Electronic Entertainment Expo,Superman,296
323154375,Gun,Rhett and Link,313
323192107,Chemtrail conspiracy theory,Donald Trump,661
323197906,Fallout: 4,Mirror's Edge,316
323223608,Antonin Scalia,Federal Bureau of Investigation,413
323226420,Cat,North Korea,340
323249364,Soldier,Vine,343
323255487,Refugee,Star Wars,297
323256243,Bill Clinton,Hillary Clinton email system,375
323260286,Gun control,Recep Tayyip Erdoğan,259
323286418,Cooking,United States Navy SEALs,300
323304238,Marco Rubio,The Young Turks,497
323316109,Donald Trump,Nibiru cataclysm,797
323318392,Bilderberg Group,Protest,386
323324742,2012 Benghazi attack,Earth,283
323329384,Hillary Rodham Clinton,Michelle Fields,355
323345643,Military,SHOT Show,385
323424021,Earth,Video blog,257
323471004,Gun,Sarah Palin,305
323473517,Pistol,Star Wars Episode VII,253
323529529,Deadpool,X-Men,267
323531783,Games,Uncharted,282
323533426,Darth Vader,Video blog,254
323583770,Cannabis,Protest,298
323587219,Orlando,"United States presidential election, 2016",381
323601187,Anonymous,Extraterrestrial life,406
323602102,Batman,Fallout: 4,566
323605395,North Korea,Transgender,528
323640908,Battlefield,Hitman 6,480
323649497,Alex Jones,Assault rifle,313
323660208,Aircraft carrier,Russia,359
323689505,Cooking,The Division,369
323697485,Black Lives Matter,Rifle,324
323710060,Prince,The Young Turks,313
323714340,Gun,Vice News,474
323715214,Call of Duty: Black Ops III,Military,680
323721344,China,Tank,275
323730431,Donald Trump,Freemasonry,346
323730891,Aircraft carrier,South China Sea,284
323735048,FN SCAR,Firearm,354
323741554,Black Lives Matter,Nigel Farage,289
323747166,Battlefield 4,Grand Theft Auto,660
323752324,2015 Libya migrant shipwreck,Syria,474
323771162,Car,Vladimir Putin,495
323776181,Tank,World War III,280
323861272,Gorilla,Ted Cruz,361
323900842,Electronic Entertainment Expo,Tom Clancy's Rainbow Six: Siege,376
323911435,Iran,World War III,447
323935973,End time,Firearm,615
323955346,Extraterrestrial life,Jesus Christ,332
324023444,End time,Flood,339
324045254,Cenk Uygur,Last Week Tonight with John Oliver,258
324059114,Counter-Strike,Far Cry,312
324068832,False flag,Republican Party,268
324098617,Islamic State of Iraq and the Levant,Second Amendment,575
324112147,Car,RT,299
324128788,Extraterrestrial life,Federal Bureau of Investigation,413
324131849,Bodybuilding,Car,424
324137408,Cat,iPhone,318
324174073,Joe Vargas,Overwatch,291
324189475,Call of Duty,Vine,496
324212391,Donald Trump,Ron Paul,324
324213434,Stolen Valor Act of 2013,Stolen Valor: How the Vietnam Generation Was Robbed of its Heroes and its History,601
324215523,Donald Trump,Kevin Hart,406
324221815,Muslim,Republican Party,410
324228843,Tank,Tom Clancy's Rainbow Six,278
324246571,Robot,September 11 attacks,356
324249392,Counter-Strike: Global Offensive,US Marines,453
324267205,Prophecy,Russia,458
324339721,Antonin Scalia,Chemtrail conspiracy theory,289
324382629,Call of Duty: Black Ops III,Eminem,275
324396325,Antichrist,Chemtrail conspiracy theory,277
324414294,Moon,Prophecy,301
324447092,New World Order,Prophecy,641
324507102,Justin Bieber,Minecraft,269
324545735,Burns,Orlando,390
324547182,Anonymous,Zika virus,332
324567580,Pedophilia,September 11 attacks,311
324611605,Gun control,Orlando,1018
324627367,Marines,Rifle,274
324643487,Bill O'Reilly,Police,261
324647272,Captain America: Civil War,Food,256
324670628,North Korea,Pope Francis,418
324716398,Gorilla,Islamic State of Iraq and the Levant,431
324727095,CNN,Firearm,359
324746097,Russian Armed Forces,Tank,303
324755180,Cannabis,Flint,298
324779130,Police officer,Saturday Night Live,299
324792137,Cat,Extraterrestrial life,356
324816851,Barack Obama,Survivalism,497
324817342,Hillary Rodham Clinton,The beast,293
324952983,Games,Pokémon,365
324977491,Aircraft carrier,Rifle,254
324993606,Gay bar,Proposed referendum on United Kingdom membership of the European Union,311
325001706,Pistol,Unmanned aerial vehicle,274
325004979,Ford,Grand Theft Auto V,276
325015236,LGBT,The Young Turks,263
325033586,Economic collapse,United States Navy,352
325040964,Grand Theft Auto,Pornography,326
325047473,Islam,Oregon,586
325051473,Last Week Tonight with John Oliver,Video game,321
325056339,Military,Missile,543
325072536,Batman,Video game,858
325089362,Proposed referendum on United Kingdom membership of the European Union,South China Sea,450
325092659,"Donald Trump presidential campaign, 2016",RT,258
325110481,Special forces,Video blog,332
325111640,Gun control,Star Wars,413
325118713,Battlefield,Physical exercise,441
325128069,Boeing B-52 Stratofortress,United States Navy,291
325143448,Bible prophecy,Prophecy,385
325234231,Real Time with Bill Maher,Ted Cruz,257
325241336,Gym,Video game,255
325246037,Rape,The Young Turks,504
325268130,Pope,Walmart,251
325268741,Practical joke,Road rage,454
325285634,Racism,United States Navy,281
325314101,Carbine,Colt's Manufacturing Company,255
325315396,Donald Trump,Fox News Channel,546
325327611,Terrorism,Venezuela,307
325342663,Rocket League,Video blog,272
325352969,Call of Duty,PrankvsPrank,253
325391824,Cannabis,Sexual intercourse,363
325394976,Battle rap,Film,314
325423451,Protest,Syrian civil war,357
325428226,Federal Bureau of Investigation,Immigration,278
325496709,Tom Clancy's Rainbow Six,Weapon,281
325497936,2015 Libya migrant shipwreck,Military,344
325538293,Shooting,The Walking Dead,252
325539184,David Cameron,North Korea,307
325541331,Practical joke,Proposed referendum on United Kingdom membership of the European Union,512
325548430,News,September 11 attacks,430
325556597,Hillary Rodham Clinton,Super Bowl,271
325590525,Feminism,Games,324
325612595,Grand Theft Auto V,United States Army Basic Training,291
325619399,Helicopter,World War II,253
325620107,Prophecy,Yellowstone National Park,357
325641720,Uncharted,Video game,458
325646977,CERN,Venezuela,341
325668259,Assassination of John F. Kennedy,Donald Trump,334
325684760,Federal Bureau of Investigation,Militia,408
325717901,David Cameron,Proposed referendum on United Kingdom membership of the European Union,426
325759270,Alex Jones,Riot,301
325803229,Gun control,White people,255
325811717,Captain America,PlayStation 4,250
325844871,Trailer,Warcraft,262
325850756,Flat Earth,The Young Turks,255
325858597,Cat,Rape,302
325946526,Counter-Strike,Video game,521
326005219,Flat Earth,North Korea,342
326030160,Doom,Fine Brothers,361
326037262,Alex Jones,Militia,531
326041249,2012 Benghazi attack,Orlando,532
326047685,Black,Police,381
326067603,Bernie Sanders,War,281
326092801,Dark Souls III,Hitman 6,358
326097770,Fine Brothers,Video blog,572
326124741,North Korea,US Marines,400
326134430,"Bernie Sanders presidential campaign, 2016",The Young Turks,263
326134943,Film,Gorilla,307
326191694,Kanye West,Ted Cruz,357
326212240,Double-barreled shotgun,Shooting,370
326233340,Dark Souls,Dark Souls III,695
326237670,Tom Clancy's Ghost Recon,Tom Clancy's Ghost Recon Wildlands,472
326250536,Military aircraft,United States Air Force,261
326257068,Physical exercise,Star Wars Episode VII,343
326281789,Grand Theft Auto V,Total War,312
326290946,Animal,Shooting,462
326303268,Barack Obama,Bruce Jenner,274
326324372,Firearm,Kel-Tec,312
326336034,Gay,Islamic State of Iraq and the Levant,398
326338235,Counter-Strike: Global Offensive,Food,305
326348970,Do it yourself,Practical joke,333
326407177,Cenk Uygur,Firearm,438
326411885,Let's Play,Star Wars: Battlefront,260
326415953,Alex Jones,Millennials,259
326434945,Suicide Squad,Virtual reality,281
326476564,Islam,Jesus Christ,338
326491677,Economic collapse,Gold,282
326513259,Flint,Saudi Arabia,366
326528737,Ford,Rifle,312
326544904,Recruit training,United States Air Force,430
326567105,Economic collapse,Vaccine,278
326588810,Grand Theft Auto V,Star Wars Episode VII,733
326612512,9×19mm Parabellum,Concealed carry,282
326637187,Cat,Kitten,383
326666406,President of the United States,US Marines,252
326684272,Donald Trump,United States of America,435
326689189,Captain America: Civil War,Video blog,445
326690381,Aircraft carrier,Donald Trump,492
326717773,Earth,Feminism,322
326719389,Pet,Practical joke,337
326744469,Dark Souls,The Division,462
326757288,Refugee,Sarah Palin,268
326762404,Earth,United States Armed Forces,260
326774514,The Walking Dead,Video blog,311
326795074,Hillary Rodham Clinton,Supervolcano,261
326903741,Survivalism,Unidentified flying object,272
326933340,Rape,Republican Party,399
326968349,Electronic Entertainment Expo,Hillary Rodham Clinton,279
326975974,Hillary Rodham Clinton,Nuclear weapon,492
326981255,Donald Trump,Meteoroid,375
326988653,Donald Trump,Gerald Celente,463
327019784,2012 Benghazi attack,Car,272
327032631,Barack Obama,Electoral fraud,508
327035651,Combat,Soldier,495
327117794,Battlefield,Halo,425
327128200,Car,Jeep,316
327171887,Dark Souls,Minecraft,324
327194730,Ford,Weapon,258
327204143,Doom,Film,578
327217260,Cenk Uygur,MSNBC,282
327236153,Grand Theft Auto V,The Young Turks,307
327259927,Facebook,Ted Cruz,280
327265834,Military,Self-defense,313
327268878,Sniper,Video game,604
327273606,Humour,Practical joke,307
327290752,Military,United States Army Rangers,320
327301702,Russia,The Young Turks,388
327312108,Helicopter,Soldier,298
327332738,CERN,George Soros,337
327375387,Gun,Police,1148
327439070,Military,Planets beyond Neptune,336
327465545,MSNBC,The Young Turks,338
327465993,Bundy standoff,Firearm,739
327480739,Grand Theft Auto,Troll,278
327487631,Film,Markiplier,325
327488193,Car,US Marines,827
327538812,Star Wars: Episode VIII,Suicide Squad,270
327587632,Shooting,Unidentified flying object,448
327617053,Cringe comedy,Donald Trump,256
327617521,Milo Yiannopoulos,The Young Turks,371
327618241,Food,Unidentified flying object,303
327651577,Bernie Sanders,Moon,373
327654419,Rothschild family,World War III,361
327688561,Earthquake,Sinkhole,351
327703690,Nibiru cataclysm,Unmanned aerial vehicle,286
327802810,Car,Gay,257
327821386,Markiplier,Military,259
327834186,EgyptAir,Orlando,419
327845424,Tank,Video blog,421
327849813,The Division,Weapon,463
327850713,Earth,September 11 attacks,578
327858064,Firearm,Tank,714
327906926,Suppressor,Weapon,324
327910750,Game of Thrones,Star Wars,577
327935075,Gun control,Satanism,278
327988990,Bashar al-Assad,Donald Trump,375
328014160,Bernie Sanders,Overwatch,375
328041786,Hillary Rodham Clinton,Homelessness,336
328062126,Kanye West,Proposed referendum on United Kingdom membership of the European Union,318
