group,name
0710111,Battlefield Hardline
07102,Papillon Soo Soo
07102,Born to Kill
07102,Animal Mother
07102,Wooly Bully
07102,Charles Whitman
07102,Full Metal Jacket
071030,Tarinkot
071030,Battlefield: Bad Company 2
071030,Door gunner
071030,"2nd Battalion, Royal Australian Regiment"
071031,Hydra 70
071031,M197 electric cannon
0710320,Ace Combat 5: The Unsung War
0710320,Ace Combat
0710320,Ace Combat: Assault Horizon
0710321,Sukhoi Su-47
0710321,Ace Combat Infinity
071033,M60 machine gun
071033,U.S. Ordnance
071040,Daewoo Precision Industries USAS-12
071040,Solomon's Theme
071040,Battlefield Friends
071040,Battlefield 3
071041,Machinima
071041,Battlefield 2
07110,Outlast
07110,Amnesia: The Dark Descent
07110,Amnesia: A Machine for Pigs
0711000,Madden NFL 25
0711000,Denver Broncos
0711000,Madden NFL 15
07110010,Von Miller
07110010,Madden NFL 13
07110010,Madden NFL
07110011,Career mode
07110011,Madden NFL 16
0711010,Gus Sorola
0711010,Michael Jones
0711010,Burnie Burns
0711010,Rooster Teeth Animated Adventures
0711011,Rooster Teeth
0711011,Lazer Team
0711011,Monty Oum
0711011,Barbara Dunkelman
0711011,Surgeon Simulator 2013
0711011,Meg Turney
0711020,Tom Clancy's Rainbow Six: Vegas 2
0711020,Achievement Hunter
0711020,The Impossible Game
0711021,Tom Clancy's Rainbow Six: Siege
0711021,Tom Clancy's Rainbow Six 3: Raven Shield
0711021,Tom Clancy's Rainbow Six
07111,Dead Island 2
07111,Dead Island
07111,Dead Island: Riptide
0711100,Cheating in video games
0711100,PlayStation 2
0711100,CheatCodes.com
0711101,Sony Computer Entertainment
0711101,PlayStation
0711101,Bugs Bunny: Lost in Time
0711102,Mission: Impossible – Operation Surma
0711102,SOCOM: U.S. Navy SEALs Combined Assault
0711102,SOCOM: U.S. Navy SEALs
0711102,City of the Forgotten
0711110,John Witherspoon
0711110,Chris Tucker
0711111,Rush Hour
0711111,Rush Hour 3
0711120,Game demo
0711120,Electronic Entertainment Expo
0711120,Batman: Arkham Origins
07111210,Electronic Entertainment Expo 2010
07111210,PlayStation Move
07111211,Zipper Interactive
07111211,SOCOM 4: U.S. Navy SEALs
0711122,Role-playing video game
0711122,Action game
0711122,MAG
0711123,SOCOM: U.S. Navy SEALs Confrontation
0711123,The 1UP Show
0711123,Online and offline
0711130,SOCOM
0711130,H-Hour: World's Elite
0711130,Multiplayer video game
0711130,SOCOM: U.S. Navy SEALs Tactical Strike
0711130,Star Wars Battlefront: Renegade Squadron
0711131,Blood Lake: Attack of the Killer Lampreys
0711131,XLink Kai
0711131,Rage
0711131,Motion capture
0711131,SOCOM II: U.S. Navy SEALs
0711140,Emulator
0711140,PPSSPP
0711140,Nintendo 3DS
07111410,Shooter game
07111410,SOCOM: U.S. Navy SEALs Fireteam Bravo 2
07111410,SOCOM: U.S. Navy SEALs Fireteam Bravo 3
07111411,SOCOM 3: U.S. Navy SEALs
07111411,SOCOM: U.S. Navy SEALs Fireteam Bravo
07111411,Single-player video game
0711142,Syphon Filter: Dark Mirror
0711142,PlayStation Portable
0711142,Syphon Filter
071115,Unit 13
071115,PlayStation Vita
071120,Call of Juarez
071120,Go Cops!
071120,Without Jew
071120,Call of Juarez: Gunslinger
071120,Rucka Rucka Ali
071120,Russia's Gay
071120,Dammit
071121,Good Feeling
071121,Combat Mission: Battle for Normandy
071121,Some Black Guy
071121,Combat Mission
071122,Crysis 3
071122,Crysis (series)
071123,March of the Living
071123,GLaDOS
071123,Gameplay
071123,gamescom
071123,Guns of Icarus Online
071123,H1Z1
071123,Ace Combat 04: Shattered Skies
071123,Tanki Online
071123,No Man's Sky
071123,This War of Mine
071123,Battlefield 1943
071123,Electronic Entertainment Expo 2009
071123,Watch Dogs
071123,The Crew
07113,Down With the Sickness
07113,God of War: Ascension
07113,God of War III
07113,Kratos
07113,God of War
0711300,Clydesdale horse
0711300,Budweiser Clydesdales
0711301,Super Bowl XLVIII
0711301,Budweiser
0711310,Crystal Pepsi
0711310,Cola
0711310,Coca
07113110,Diet Coke and Mentos eruption
07113110,Mentos
07113111,Slush
07113111,Coca-Cola
0711320,Skechers
0711320,Pete Rose
0711321,Squirrel
0711321,"Sears, Roebuck and Company"
0711322,Anheuser-Busch brands
0711322,Swear jar
0711323,DirecTV Group
0711323,AutoZone
0711323,Mountain Dew
0711323,Television advertisement
0711323,Ban
0711323,Progressive Corporation
0711324,WABC-TV
0711324,E. J. Korvette
071133,Ellie
071133,Gustavo Santaolalla
071133,The Last of Us Remastered
071133,The Last of Us
071140,Scrolls
071140,Civilization V
071140,Civilization
071140,The Elder Scrolls
071140,Civilization V: Brave New World
071140,The Elder Scrolls Online
071140,Civilization: Beyond Earth
071141,The Elder Scrolls V: Skyrim
071141,SureAI
071141,NexusMods
071141,The Streets of Whiterun
071141,PC game
071141,Ancient Stones
071141,The Elder Scrolls V: Skyrim Original Game Soundtrack
0711410,Engineering an Empire
0711410,Mycenae
0711411,Greek Dark Ages
0711411,Mycenaean Greece
07115,Plants vs. Zombies 2: It's About Time
07115,Plants vs. Zombies
07115,Plants vs. Zombies: Garden Warfare
071150,Paralyzed
071150,Carl Grimes
071151,Andrew Lincoln
071151,Talking Dead
0711520,Daryl Dixon
0711520,Maggie Greene
0711520,Beth Greene
0711521,Tullamore Dew
0711521,The Parting Glass
0711521,George Donaldson
071153,Season finale
071153,The Walking Dead - Season 3
071153,Coda
071153,Rick Grimes
071153,400 Days
071153,Gareth
071153,Cobalt
071153,Michonne
071153,The Walking Dead: Torn Apart
071153,Warm Shadow
071153,The Walking Dead
071154,The Walking Dead - Season 2
071154,Clementine
071154,The Walking Dead: Season Two
071154,Telltale Games
07116,Red Orchestra 2: Heroes of Stalingrad
07116,Red Orchestra
07116,Red Orchestra: Ostfront 41-45
071160,Plague doctor
071160,Markiplier
071160,Black Death
0711610,Sparta
0711610,Battle of Thermopylae
0711610,Greco-Persian Wars
0711610,Total War: Rome II
0711610,Rome: Total War
0711610,Spartan: Total Warrior
07116110,Battle of Marathon
07116110,Battles BC
07116111,Real-time strategy
07116111,Strategy video game
0711620,Janissaries
0711620,Ancient warfare
0711621,Third Age
0711621,Third Age Total War
0711621,Medieval II: Total War
0711630,Roman Empire
0711630,Ancient Rome: The Rise and Fall of an Empire
0711630,Ancient Rome
07116310,Electronic Sports World Cup
07116310,Games
07116311,Western Roman Empire
07116311,Total War: Attila
07116311,Attila the Hun
0711640,Medieval II: Total War: Kingdoms
0711640,Napoleon: Total War
0711640,Total War
0711640,Empire: Total War
0711641,Total War: Shogun 2: Fall of the Samurai
0711641,Shogun
0711641,Total War: Shogun 2
07117,Unreal
07117,Survival horror
07117,Unreal Engine
07117,Game engine
071170,Lovers Who Wander
071170,A Teenager in Love
071170,Dion DiMucci
0711710,Fallout: Brotherhood of Steel
0711710,The Elder Scrolls Construction Set
0711710,Civil defense
0711710,Fallout
0711711,Fallout 3
0711711,Fallout: New Vegas
0711712,Fallout: Nuka Break
0711712,Jeff Gerstmann
0711712,The Wanderer
0711712,Fallout: 4
071172,Dumpster
071172,GameStop
071172,Garbage picking
071173,Just Cause
071173,Just Cause 3
071174,Nintendo NX
071174,Video game console
071174,Nintendo
0711750,Street Fighter II V
0711750,Street Fighter
0711751,Street Fighter V
0711751,Capcom Cup
071176,Tomb Raider
071176,Lara Croft
071176,Rise of the Tomb Raider
071180,Wargame: European Escalation
071180,Wargame: Red Dragon
071180,Wargame: AirLand Battle
0711800,Nate's Theme
0711800,Uncharted: Drake's Fortune
0711800,Uncharted 2: Among Thieves
0711801,Uncharted 3: Drake's Deception
0711801,Uncharted
071181,Nathan Drake
071181,Naughty Dog
071181,Wargaming
071181,Crossfire
071181,Uncharted 4: A Thief's End
071190,Nintendo Entertainment System
071190,CIC
071190,Family Computer Disk System
071190,DuckTales
071190,Battletoads
0711910,AeroGauge
0711910,Perfect Dark
0711910,Rugrats: Scavenger Hunt
0711910,Chopper Attack
0711910,Nuclear Strike
0711910,The New Tetris
0711910,Nintendo 64
0711910,Game
0711910,64DD
0711910,Blast Corps
0711911,Quake
0711911,Quake II
0711912,Rampage
0711912,Rampage World Tour
0711913,Road Rash 64
0711913,Road Rash
0711914,Worms Armageddon
0711914,Worms
0711920,Saints Row
0711920,Saints Row 2
0711921,Saints Row: Gat out of Hell
0711921,Saints Row IV
0711930,Sega Mega Drive
0711930,NHLPA Hockey '93
0711931,Sega NetLink
0711931,Sega Saturn
0711931,Sega
071194,Wii U
071194,Skylanders series
071194,Skylanders: Trap Team
071194,Skylanders: SuperChargers
0711950,Extra Credits
0711950,Propaganda Games
0711951,Tom Clancy
0711951,Tom Clancy's H.A.W.X
0711951,Tom Clancy's H.A.W.X 2
07119520,Electronic Entertainment Expo 2013
07119520,The Division
07119521,Ubisoft
07119521,Operation Dark Winter
0711960,First person
0711960,First-person Shooter
0711961,Quantum Break
0711961,Joe Vargas
0711962,Haptic technology
0711962,Mad Max
0711962,Alienware
0711962,Video game
0711962,ASTRO Gaming
0711962,Artificial intelligence
0711962,Ride to Hell: Retribution
0711962,Conspiracies
0711962,Terminator: Dawn of Fate
0711962,Infinity Ward
0711963,Yoshi's Woolly World
0711963,Yoshi
071200,Jelly
071200,Gelatin dessert
071200,Fruit preserves
0712000,Over the Rainbow
0712000,Lover of Mine
0712000,Israel Kamakawiwo'ole
0712001,Somewhere over the Rainbow/What a Wonderful World
0712001,Somewhere Over the Rainbow / What a Wonderful World
071201,Mud bogging
071201,Rocket car
071201,"Carl ""CJ"" Johnson"
071201,Grand Theft Auto V soundtrack
071201,Detective
071201,Grand Theft Auto: Vice City
071201,Virginia State Police
071201,Grand Theft Auto
0712010,"Hello, Dolly!"
0712010,What a Wonderful World
0712010,Louis Armstrong
0712011,La Vie en rose
0712011,Édith Piaf
071202,Emergency 4: Global Fighters for Life
071202,Grand Theft Auto IV
071202,Royal Canadian Mounted Police
0712030,Grand Theft Auto V
0712030,Heist
0712030,Campus police
0712030,Public transport
0712030,The Marine 2
0712030,Rockstar Games
0712030,A'YoY
0712031,Steven Ogg
0712031,Trevor Philips
0712040,Rank up
0712040,Glitch
0712041,Rockstar Advanced Game Engine
0712041,Grand Theft Auto Online
0712041,Troll
0712100,Ico
0712100,PlayStation 3
0712101,Game controller
0712101,PlayStation 3 accessories
071211,Resistance
071211,Resistance 2
07122,NASCAR '14
07122,Death of Dale Earnhardt
071230,Need for Speed: Hot Pursuit
071230,Need for Speed: Most Wanted
071230,Need for Speed
071231,Rom Di Prisco
071231,Need for Speed III: Hot Pursuit
07124,Xbox 360
07124,360
07124,Matt Colwell
07124,Qihoo
07125,Destiny
07125,Expansion pack
07125,Downloadable content
071260,Albion-class landing platform dock
071260,The Yogscast
071260,Guild Wars Factions
071260,Minigame
071260,Black Panther
071260,Flyboys
071260,Minecraft
071261,Ghost Rider
071261,Daniel Middleton
071261,Mod
071262,Star Destroyer
071262,StarMade
0712630,Hide and Seek
0712630,Imogen Heap
0712631,Trouble in Terrorist Town
0712631,Xbox Live
0712631,Garry's Mod
0712632,VanossGaming
0712632,Gang Beasts
0712700,Money
0712700,Coronet Films
0712701,Server
0712701,Active Directory
0712702,Evolve
0712702,Xbox
07127100,PlanetSide 2
07127100,PlanetSide
07127101,Playstation Experience
07127101,PlayStation 4
0712711,The Witcher
0712711,Sword of Destiny
0712711,The Witcher 3: Wild Hunt
0712720,Dying Light
0712720,Run Boy Run
0712721,Xbox One
0712721,Homefront 2
0712721,Star Wars: Battlefront series
0712721,Rocket League
071300,IMI Negev
071300,Counter-Strike: Global Offensive
071300,Get Ugly
071301,Heckler & Koch USP
071301,Heckler & Koch P2000
07131,Counter-Strike Online 2
07131,Counter-Strike: Source
07131,Counter-Strike
071320,Electronic Sports League
071320,Intel Extreme Masters
071321,Ninjas in Pyjamas
071321,Team SoloMid
0714,Mamãe Eu Quero
0714,Jerry Mouse
0714,Pecos Pest
0714,Jerry's Cousin
0714,Tom and Jerry
0714,Baby Puss
0714,Tom Cat
071500,Dead Snow
071500,Call of Duty: Zombies
071500,The Coming Race
071501,Herbert
071501,It's Only
071501,DJ Koze
0715020,Won't Back Down
0715020,Call of Duty: Black Ops
0715020,Call of Duty 3
0715021,Kel-Tec KSG
0715021,Call of Duty: Black Ops II
07151,"Revere the King, Expel the Barbarians"
07151,Joi Ito
07151,Thursday
07151,Joi
071520,Download
071520,Call of Duty: World at War
071520,Personal computer
071520,Call of Duty: World at War – Zombies
071521,Gaming computer
071521,Origin PC
0715220,Hard disk drive
0715220,USB
0715220,Serial ATA
0715221,Computer
0715221,Skylake
0715300,Call of Duty: Finest Hour
0715300,Call of Duty
0715300,Call of Duty 2: Big Red One
0715300,Kevin Spacey
0715301,Call of Duty: Experience 2011
0715301,Call of Duty 4: Modern Warfare
0715301,Deathmatch
071531,Call of Duty: Modern Warfare 3
071531,Call of Duty: Modern Warfare 3 downloadable content
071531,Survival
071531,Find Makarov: Operation Kingfish
071531,Criss Angel
0715320,Call of Duty: Ghosts
0715320,"Bryan ""BrySi"" Simon"
0715320,Call of Duty Ghosts Rap
07153210,Half-Life
07153210,Half-Life 2: Episode Three
07153211,Machinima Inc.
07153211,Halo: Reach
071533,Semtex
071533,xCal
071533,Call of Duty: Modern Warfare 2
071533,Nuke
071540,Sky Zone
071540,Fire alarm system
071540,1C Company
071540,Condom challenge
071540,Gaming convention
071540,Matt Haag
071540,G-Slide (Tour Bus)
0715410,Major League Gaming
0715410,Al Akhbar
0715411,Brisk
0715411,OpTic Gaming
071550,Treyarch
071550,Microtransaction
071550,Call of Duty: Black Ops III
071550,Dark matter
071550,Cyberpunk
071551,Call of Duty: Advanced Warfare
071551,Sledgehammer Games
071552,Strange Music
071552,Sweet Tooth
071552,Emblem
0715600,Left 4 Dead 2
0715600,Zombies
0715600,Left 4 Dead
0715601,Zombie
0715601,Gunstock war club
071561,Syndicate
071561,Syndicate Bank
071561,Tom Cassell
071600,Hideo Kojima
071600,Kojima Productions
071601,Metal Gear Solid V: Ground Zeroes
071601,Metal Gear Solid 2: Sons of Liberty
071601,Metal Gear Solid 3: Snake Eater
071601,Metal Gear
07161,Revolver Ocelot
07161,Big Boss
07161,Metal Gear Solid 4: Guns of the Patriots
07161,Liquid Snake
07161,Solid Snake
071620,Metal Gear Solid
071620,Metal Gear Online
071621,Fulton surface-to-air recovery system
071621,Sniper Wolf
071621,Heavy infantry
071621,Gray Fox
071621,Metal Gear Solid V: The Phantom Pain
07170,Sooth Your Pain (live in Amsterdam)
07170,Benjamin Standford
07170,Flower Fairy
07170,Love Someone
07171,Mr. Woodnote
07171,Flow
071800,Time of Dying
071800,Lil Poison
071800,Marketing of Halo 3
071800,Halo 3
071800,Blood on the Risers
071801,Master Chief
071801,Halo: The Master Chief Collection
071810,Halo 4
071810,Achievement
071810,Halo 4 Original Soundtrack
071811,Spanish Language
071811,Nathan Lanier
071811,Halo 4: Forward Unto Dawn
07182,Never Surrender
07182,Halo 2
07182,Halo 2 Original Soundtrack
071830,Super-Turtle
071830,Halo Wars
071830,Covenant
071830,Arbiter
0718310,Cortana
0718310,Halo 5: Guardians
0718311,Delta Force: Xtreme
0718311,Mad Dash Racing
071840,343 Industries
071840,Bungie
071841,Halo: Nightfall
071841,Halo
071841,I'm a Gangster
071841,Ringworld
071841,Factions of Halo
071841,Halo: Combat Evolved
071842,Halo 3: ODST
071842,The Life
07190000,Assassin's Creed IV: Black Flag
07190000,Assassin's Creed III
07190001,Assassin's Creed Rogue
07190001,Assassins
07190010,Assassin's Creed
07190010,Assassin's Creed Unity
07190011,Assassin's Creed II
07190011,Ezio Auditore da Firenze
0719010,Assassin's Creed: Revelations
0719010,Altaïr Ibn-La'Ahad
0719011,Anemia
0719011,Iron
071902,Did You Know Gaming?
071902,The Simpsons Hit & Run
071902,Assassin's Creed Victory
071910,Johnny Collins
071910,Leave Her Johnny
071911,Spanish Ladies
071911,Sea shanty
07192,Freerunning
07192,Street stunts
07192,Ryan Doyle
07192,Parkour
07192,Eagan
07192,Mirror's Edge
07193,Revolution Begins
07193,Arch Enemy
07193,You Will Know My Name
07193,Yesterday Is Dead and Gone
07193,My Apocalypse
07193,Stolen Life
07193,Under Black Flags We March
07193,Leader of the Rats
07193,No More Regrets
071940,Resident Evil 5
071940,Resident Evil 4
071940,Marco Beltrami
071940,Resident Evil Outbreak
071940,Resident Evil Zero
071940,Resident Evil Outbreak: File #2
071940,Resident Evil: Apocalypse
071940,Resident Evil
071941,Ada's Theme
071941,Resident Evil 2
071942,Resident Evil 3: Nemesis
071942,Nemesis
0719430,Leon S. Kennedy
0719430,Resident Evil 6
0719431,Let's Play
0719431,Valkyria Chronicles
071944,A Moment of Relief
071944,Resident Evil Code: Veronica
071950,Albert Wesker
071950,Resident Evil: The Umbrella Chronicles
071951,The Evil Within
071951,Cutscene
071960,Tom Clancy's Ghost Recon
071960,Tom Clancy's Ghost Recon: Future Soldier
071960,Tom Clancy's Ghost Recon Wildlands
0719610,Far Cry
0719610,Far Cry 3
0719610,Panthera leo spelaea
0719611,Walkthrough
0719611,Metro: Last Light
